Country Name,Country Code,Region,year,Access to electricity (% of pop),Agricultural land (% of land area),Agricultural raw materials exports (% ),Agricultural raw materials imports (%),Agriculture value added (% of GDP),Arable land (% of land area),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment),Livestock production index,Mineral rents (% of GDP),Population,Rural population (% of total population),GDP per capita (US$)
"Bahamas, The",BHS,North America,2003-01-01,100.0,1.298701299,0.796066443,1.970442736,1.347224211,0.699300699,6.071,2.997999907,98.51,0.0,313129.0,17.866,28327.27087
"Bahamas, The",BHS,North America,2004-01-01,100.0,1.298701299,0.407905246,2.366251085,1.16175186,0.699300699,6.153,4.434000015,99.3,0.0,318894.0,17.824,28395.92466
"Bahamas, The",BHS,North America,2005-01-01,100.0,1.298701299,0.286634858,2.335560125,1.064435453,0.699300699,6.233,3.492000103,100.47,0.0,324859.0,17.782,30278.36692
"Bahamas, The",BHS,North America,2006-01-01,100.0,1.298701299,0.569776773,2.390555677,1.170424648,0.699300699,6.31,2.502000093,100.23,0.0,331033.0,17.74,30713.70528
"Bahamas, The",BHS,North America,2007-01-01,100.0,1.298701299,0.328955426,2.288655057,1.093391246,0.699300699,6.383,2.305000067,99.35,0.0,337389.0,17.698,31472.09897
"Bahamas, The",BHS,North America,2008-01-01,100.0,1.298701299,0.4417656,1.761440778,1.043131294,0.699300699,6.451,2.933000088,100.51,0.0,343681.0,17.657,30627.23863
"Bahamas, The",BHS,North America,2009-01-01,100.0,1.498501499,0.636377285,1.849896096,0.909640992,0.899100899,6.513,2.881000042,106.32,0.0,349604.0,17.615,28552.19048
"Bahamas, The",BHS,North America,2010-01-01,100.0,1.498501499,0.478758035,1.795495097,1.097490432,0.899100899,6.566,2.765000105,108.09,0.0,354942.0,17.573,28443.40766
"Bahamas, The",BHS,North America,2011-01-01,100.0,1.398601399,0.865642577,1.280381042,1.092304713,0.799200799,6.606,2.700999975,112.82,0.0,359577.0,17.524,28006.37972
"Bahamas, The",BHS,North America,2012-01-01,100.0,1.398601399,0.39225153,1.333531233,1.072711161,0.799200799,6.634,2.61500001,111.85,0.0,363584.0,17.468,29485.62093
"Bahamas, The",BHS,North America,2013-01-01,100.0,1.398601399,0.553500266,1.457525845,0.920219262,0.799200799,6.651,2.548000097,114.14,0.0,367168.0,17.404,28768.02989
"Bahamas, The",BHS,North America,2014-01-01,100.0,1.398601399,0.285826387,1.44847004,0.855836456,0.799200799,6.661,2.470000029,111.01,0.0,370633.0,17.332,29445.03053
"Bahamas, The",BHS,North America,2015-01-01,100.0,1.398601399,0.882460778,1.613084331,0.821115867,0.799200799,6.671,2.407999992,110.89,0.0,374206.0,17.254,31405.96356
Bahrain,BHR,Asia,1990-01-01,100.0,11.5942029,0.171334292,0.934132143,0.949346076,2.898550725,3.386,1.4918928487142857,141.69,0.0,495931.0,11.86,8528.983334
Bahrain,BHR,Asia,1991-01-01,100.0,11.5942029,0.126689503,0.823201599,0.882139771,2.898550725,3.313,2.434000015,149.03,0.0,509760.0,11.671,9055.679936
Bahrain,BHR,Asia,1992-01-01,100.0,12.67605634,0.149310632,0.766221523,0.909897,2.816901408,3.248,2.322999954,166.52,0.0,523086.0,11.602,9082.758533
Bahrain,BHR,Asia,1993-01-01,100.0,12.67605634,0.089599561,1.114014435,0.851378305,2.816901408,3.192,2.204999924,150.79,0.0,536210.0,11.605,9698.189063
Bahrain,BHR,Asia,1994-01-01,100.0,12.67605634,0.055517604,0.825587569,0.860341986,2.816901408,3.144,2.119999886,149.12,0.0,549583.0,11.608,10130.50523
Bahrain,BHR,Asia,1995-01-01,100.0,12.67605634,0.044274684,0.965403698,0.862944479,2.816901408,3.1,2.032999992,138.97,0.0,563697.0,11.612,10376.9717
Bahrain,BHR,Asia,2006-01-01,100.0,11.55405431,0.023207147,0.432620063,0.268763501,1.959459524,2.43,1.284000039,117.5,0.0,958418.0,11.548,19307.60966
Bahrain,BHR,Asia,2007-01-01,100.0,11.19999949,0.016981902,0.455029588,0.29227169,1.866666635,2.388,1.230000019,122.37,0.0,1035919.0,11.512,20976.54353
Bahrain,BHR,Asia,2008-01-01,100.0,10.78947343,0.013772223,0.455576575,0.264810237,1.578947431,2.357,1.17900002,116.2,0.0,1114641.0,11.47,23066.53376
Bahrain,BHR,Asia,2009-01-01,100.0,10.99999955,0.011055777,0.499247453,0.337284357,1.789473703,2.337,1.138000011,159.83,0.0,1185076.0,11.421,19355.90467
Bahrain,BHR,Asia,2010-01-01,100.0,11.28609019,0.021413457,0.505736227,0.297677228,2.099737648,2.327,1.083999991,136.57,0.0,1240860.0,11.366,20722.13729
Bahrain,BHR,Asia,2011-01-01,100.0,11.21251724,0.107714313,0.557051722,0.290850277,2.086049658,2.324,1.095999956,260.87,0.0,1278151.0,11.305,22514.23795
Bahrain,BHR,Asia,2012-01-01,100.0,11.16883166,0.058896013,0.877289707,0.275737043,2.077922109,2.326,1.092000008,264.22,0.0,1299943.0,11.238,23654.35139
Bahrain,BHR,Asia,2013-01-01,100.0,11.16883166,0.102340766,0.483491895,0.274789045,2.077922109,2.331,1.085000038,364.65,0.0,1315029.0,11.165,24744.29696
Bahrain,BHR,Asia,2014-01-01,100.0,11.15434572,0.034094555,1.042563309,0.299909669,2.07522705,2.337,1.077999949,364.86,0.0,1336075.0,11.085,24989.40012
Bahrain,BHR,Asia,2015-01-01,100.0,11.05398463,0.076257577,0.75176374,0.315466039,2.05655522,2.346,1.075000048,361.31,0.0,1371851.0,11.001,22688.9444
Bahrain,BHR,Asia,2016-01-01,100.0,11.05398463,0.082427146,0.838862695,0.332012486,2.05655522,2.355,1.047999978,359.72,0.0,1425791.0,10.91,22619.11667
Bahrain,BHR,Asia,2017-01-01,100.0,11.983567903703703,0.086196682,0.693341647,0.291006503,2.4055728137037042,2.368,1.023000002,174.6225925925926,0.0,1494074.0,10.814,23709.43047
Bahrain,BHR,Asia,2018-01-01,100.0,11.983567903703703,0.061415116,0.65982764,0.289107982,2.4055728137037042,2.385,1.003999949,174.6225925925926,0.0,1569439.0,10.713,23991.05668
Bangladesh,BGD,Asia,1990-01-01,44.249895124285715,79.78796958,6.811230596,5.374359471,30.4898331,72.64346624,10.352,54.82896450535714,65.81,0.0,103171956.0,80.189,306.2687038
Bangladesh,BGD,Asia,1991-01-01,14.29,79.28094031,5.421778234,4.250814575,31.67702324,72.09802566,9.929,69.51100159,61.23,0.0,105599127.0,79.743,293.1604155
Bangladesh,BGD,Asia,1992-01-01,11.96657467,73.35791657,4.743527966,3.858723526,30.51752524,66.13659061,9.508,68.95999908,63.32,0.0,107983704.0,79.39,293.6449985
Bangladesh,BGD,Asia,1993-01-01,14.53930664,72.56664362,3.231172995,4.800685611,27.32108582,65.34531766,9.09,68.22599792,66.19,0.0,110350639.0,79.034,300.5557532
Bangladesh,BGD,Asia,1995-01-01,19.68896294,72.01352078,2.651085124,3.367999907,27.3043698,64.56172697,8.289,66.05000305,72.56,0.0,115169930.0,78.307,329.4240846
Bangladesh,BGD,Asia,1996-01-01,22.26708412,71.65245448,2.110665583,4.293594136,23.26620805,64.20066067,7.927,64.6269989,75.83,0.0,117649932.0,77.936,394.7174751
Bangladesh,BGD,Asia,1997-01-01,22.4,71.94438043,2.639737354,5.314408696,23.24614375,64.45417531,7.603,64.90799713,80.54,0.0,120160564.0,77.562,401.4986908
Bangladesh,BGD,Asia,1998-01-01,27.43206215,72.47445648,1.704319524,5.388262219,22.58741576,64.94584006,7.321,65.05400085,80.06,0.0,122682815.0,77.182,407.4291862
Bangladesh,BGD,Asia,2000-01-01,32.0,72.21325958,1.4488005,6.065280843,22.71814808,64.14688484,6.883,64.80699921,84.31,0.0,127657854.0,76.41,418.0689683
Bangladesh,BGD,Asia,2001-01-01,35.16051102,72.23630637,0.986272757,6.445765454,21.84834058,63.78581854,6.717,62.36899948,86.28,0.0,130088702.0,75.904,415.0344266
Bangladesh,BGD,Asia,2002-01-01,37.71405029,71.85219329,1.033206778,5.64804381,20.58413442,63.40170546,6.574,59.70199966,90.14,0.0,132478086.0,75.244,413.0802546
Bangladesh,BGD,Asia,2003-01-01,40.24883652,71.66013674,0.935837715,7.46485548,19.8127183,63.20964892,6.444,57.02700043,93.56,0.0,134791603.0,74.571,446.3106592
Bangladesh,BGD,Asia,2004-01-01,40.6,71.62172544,1.257730754,8.469708132,19.26695957,62.55665668,6.322,54.19599915,95.83,0.0,136986432.0,73.886,475.2919198
Bangladesh,BGD,Asia,2005-01-01,44.23,71.5295383,1.715486009,7.346708769,18.57103955,60.77437198,6.205,51.11800003,101.1,0.0,139035505.0,73.191,499.4619402
Bangladesh,BGD,Asia,2006-01-01,50.52510246,71.29138818,1.642768395,7.010495122,18.03401651,60.53622186,6.092,48.07600021,103.07,0.0,140921167.0,72.483,509.6401429
Bangladesh,BGD,Asia,2007-01-01,46.5,71.18383652,3.119588363,7.830696407,17.80653678,60.04455712,5.987,48.04600143,105.65,0.0,142660376.0,71.763,558.0518603
Bangladesh,BGD,Asia,2008-01-01,52.65625763,71.08396712,1.527855232,7.349498071,17.59569554,59.94468772,5.892,47.88000107,108.92,0.0,144304167.0,71.032,634.9870565
Bangladesh,BGD,Asia,2009-01-01,55.14787292,71.03019129,1.542070172,6.476261051,17.10462905,59.89091188,5.807,47.56600189,108.57,0.0,145924797.0,70.291,702.26441
Bangladesh,BGD,Asia,2010-01-01,55.26,70.99177998,1.948460942,8.107560828,17.00118126,59.85250058,5.734,47.30599976,114.33,0.0,147575430.0,69.538,781.1535936
Bangladesh,BGD,Asia,2011-01-01,59.6,70.12368441,1.752814827,7.302482131,16.80998676,58.98440501,5.673,46.47999954,117.92,0.0,149273778.0,68.775,861.7584443
Bangladesh,BGD,Asia,2012-01-01,62.84700394,70.06222632,1.393095716,7.586973187,16.17756317,58.92294692,5.625,45.68099976,122.66,0.0,151007807.0,68.007,883.1050005
Bangladesh,BGD,Asia,2013-01-01,61.5,69.97003918,1.051139901,7.778620517,15.493278,58.98440501,5.589,44.92200089,124.46,0.0,152764676.0,67.238,981.8398792
Bangladesh,BGD,Asia,2015-01-01,73.12796783,70.38672685,0.746776956,6.409822896,14.78299644,59.40109268,5.549,43.4640007,135.27,0.0,156256276.0,65.692,1248.453398
Barbados,BRB,North America,1990-01-01,100.0,44.18604651,0.131694423,2.501388523,3.44452681,37.20930233,7.763,3.9415384254999997,97.96,0.0,260936.0,62.63,7711.206799
Barbados,BRB,North America,1991-01-01,100.0,44.18604651,0.231975214,2.35352932,3.457185039,37.20930233,7.69,5.519999981,95.79,0.0,261905.0,62.994,7714.94894
Barbados,BRB,North America,1992-01-01,100.0,44.18604651,0.497736845,2.166070012,3.436382218,37.20930233,7.624,6.239999771,83.7,0.0,262886.0,63.357,7444.291442
Barbados,BRB,North America,1993-01-01,100.0,44.18604651,0.402711003,2.469259368,3.219277108,37.20930233,7.567,5.559999943,80.65,0.0,263874.0,63.717,7819.421834
Barbados,BRB,North America,1994-01-01,100.0,44.18604651,0.361321598,2.797573829,2.440489947,37.20930233,7.521,5.309999943,84.91,0.0,264893.0,64.076,8121.561919
Barbados,BRB,North America,1995-01-01,100.0,44.18604651,1.232792316,2.362391159,3.202511774,37.20930233,7.488,4.639999866,89.85,0.0,265955.0,64.434,8335.899293
Barbados,BRB,North America,1996-01-01,100.0,44.18604651,0.589476451,2.654303977,3.334034497,37.20930233,7.471,5.269999981,96.2,0.0,267049.0,64.79,8850.98017
Barbados,BRB,North America,1997-01-01,100.0,44.18604651,0.367413736,2.702543118,2.672636816,37.20930233,7.468,4.833000183,89.19,0.0,268187.0,65.144,9315.828618
Barbados,BRB,North America,1998-01-01,100.0,44.18604651,0.198376594,2.704937588,1.994352277,37.20930233,7.482,4.440000057,88.39,0.0,269336.0,65.497,10459.3648
Barbados,BRB,North America,1999-01-01,100.0,41.86046512,0.183140171,2.713940806,2.33451238,34.88372093,7.51,4.309999943,92.3,0.0,270451.0,65.848,10914.44367
Barbados,BRB,North America,2000-01-01,100.0,41.86046512,0.157456582,2.312535332,1.995424089,34.88372093,7.553,4.225999832,85.42,0.0,271515.0,66.173,11268.25406
Barbados,BRB,North America,2001-01-01,100.0,41.86046512,0.197654339,2.276763007,2.118186283,34.88372093,7.609,4.199999809,87.61,0.0,272500.0,66.371,11209.17431
Barbados,BRB,North America,2002-01-01,100.0,39.53488372,0.54215091,2.590736338,1.889586351,32.55813953,7.677,4.039999962,83.16,0.0,273425.0,66.569,11361.43367
Barbados,BRB,North America,2003-01-01,100.0,39.53488372,0.656312193,1.944299677,1.978501324,32.55813953,7.753,4.559999943,90.66,0.0,274329.0,66.766,11699.45576
Barbados,BRB,North America,2004-01-01,99.99862671,37.20930233,0.256086091,2.241140969,1.643199303,30.23255814,7.835,3.410000086,97.18,0.0,275284.0,66.963,12512.53251
Barbados,BRB,North America,2005-01-01,99.98682404,37.20930233,0.205057314,1.882191185,1.586595104,30.23255814,7.921,3.513000011,103.33,0.0,276323.0,67.159,13822.59168
Belarus,BLR,Europe,1998-01-01,100.0,45.88345494,3.089061124,2.431717029,12.06176361,30.5018734,13.6,15.13099957,98.84,0.0,10069000.0,30.936,1511.770053
Belarus,BLR,Europe,1999-01-01,100.0,45.75527509,3.488620235,2.67740719,12.70055756,30.47722343,14.2,15.0369997,90.32,0.0,10026738.0,30.518,1210.61172
Belarus,BLR,Europe,2000-01-01,100.0,45.61230527,3.623396663,2.302311433,12.09682717,30.23565372,13.5,14.84000015,82.26,0.0,9979610.0,30.027,1276.288034
Belarus,BLR,Europe,2001-01-01,100.0,45.000986,3.368491589,2.312918292,10.35042974,28.40169592,14.1,14.43900013,87.26,0.0,9928549.0,29.542,1244.373185
Belarus,BLR,Europe,2002-01-01,100.0,44.49539023,3.710257637,2.256294586,10.12843222,27.6882118,14.8,14.01299953,84.68,0.0,9865548.0,29.061,1479.314583
Belarus,BLR,Europe,2003-01-01,100.0,44.30311098,3.575925181,2.149788687,8.635627708,27.45649066,14.5,13.62800026,82.57,0.0,9796749.0,28.585,1819.766059
Belarus,BLR,Europe,2004-01-01,100.0,44.16448893,3.086774089,1.832522152,8.850251441,27.35565307,14.3,13.21899986,90.1,0.0,9730146.0,28.113,2378.623286
Belarus,BLR,Europe,2005-01-01,100.0,44.12069221,2.506650609,1.68090976,8.518590809,27.32337425,14.5,12.82299995,101.39,0.0,9663915.0,27.646,3125.810535
Belarus,BLR,Europe,2006-01-01,100.0,44.1498275,1.855370949,1.521991407,8.578727592,27.30409069,14.2,12.43500042,108.51,0.0,9604924.0,27.184,3847.434124
Belarus,BLR,Europe,2007-01-01,100.0,43.94282898,1.924335343,1.380181737,8.303169959,27.20059142,13.7,12.04800034,111.51,0.0,9560953.0,26.727,4735.657608
Belarus,BLR,Europe,2008-01-01,100.0,43.94775752,1.301483703,1.311255179,8.666253694,27.18580582,13.8,11.66899967,114.64,0.0,9527985.0,26.274,6377.369732
Belarus,BLR,Europe,2009-01-01,100.0,44.014397,1.557094479,1.174355766,8.131391577,27.33458239,14.1,11.32299995,129.16,0.0,9506765.0,25.828,5351.355382
Belarus,BLR,Europe,2010-01-01,100.0,43.85411533,2.036125804,1.475509824,8.891519589,27.279448,14.5,11.03100014,129.62,0.0,9490583.0,25.328,6029.3968
Belarus,BLR,Europe,2011-01-01,100.0,43.73860332,1.484924722,1.536018543,8.001757555,27.24853383,14.3,10.76500034,134.53,0.0,9473172.0,24.812,6519.230195
Belarus,BLR,Europe,2012-01-01,100.0,43.34926815,1.216039493,1.465278418,8.131052249,27.21403578,13.4,10.50899982,143.1,0.0,9464495.0,24.303,6940.159254
Belarus,BLR,Europe,2013-01-01,100.0,42.93177134,1.635374359,1.281116295,6.809122268,27.40010242,13.2,10.21399975,143.23,0.0,9465997.0,23.801,7978.872615
Belarus,BLR,Europe,2014-01-01,100.0,42.4879174,1.635398617,1.056607324,7.302994927,27.89582792,12.8,9.942000389,143.27,0.0,9474511.0,23.307,8318.51269
Belarus,BLR,Europe,2015-01-01,100.0,42.24201571,1.894219525,0.965801857,6.283296561,27.97051741,12.6,9.699000359,147.04,0.0,9489616.0,22.819,5949.106307
Belarus,BLR,Europe,2016-01-01,100.0,42.03548913,2.253641972,1.363725773,6.895280624,28.00066795,12.6,9.725999832,147.85,0.0,9501534.0,22.339,5022.626643
Belarus,BLR,Europe,2017-01-01,100.0,44.4979813332,2.255539863,1.80890723,7.565802538,28.5652264276,12.6,10.6960001,111.65559999999999,0.0,9498264.0,21.866,5761.74712
Belarus,BLR,Europe,2018-01-01,100.0,44.4979813332,2.527182477,1.980805805,6.590107726,28.5652264276,12.7,11.31299973,111.65559999999999,0.0,9483499.0,21.405,6330.075246
Belgium,BEL,Europe,2000-01-01,100.0,45.89167687,1.522208055,1.876166073,1.17600528,28.4676354,10.2,1.907999992,108.12,0.0,10251250.0,2.871,23041.53473
Belgium,BEL,Europe,2001-01-01,100.0,45.79920901,1.307220631,1.62528847,1.109350298,27.90620872,10.1,1.379999995,105.16,0.0,10286570.0,2.814,22995.15752
Belgium,BEL,Europe,2002-01-01,100.0,45.87516432,1.208809377,1.417488204,1.033134143,27.47688243,10.2,1.789999962,107.19,0.0,10332785.0,2.759,24887.56133
Belgium,BEL,Europe,2003-01-01,100.0,45.97754132,1.232134239,1.332137178,1.029444503,27.57595773,10.3,1.720999956,103.24,0.0,10376133.0,2.704,30587.66841
Belgium,BEL,Europe,2004-01-01,100.0,45.94782196,1.217743669,1.283758389,1.022910541,27.74108322,9.7,2.219000101,103.75,0.0,10421137.0,2.65,35364.37533
Belgium,BEL,Europe,2005-01-01,100.0,45.67371202,1.243714069,1.190027078,0.840639974,27.84015852,9.9,2.039000034,98.85,0.0,10478617.0,2.597,36795.97688
Belgium,BEL,Europe,2006-01-01,100.0,45.57463672,1.263878138,1.223668473,0.907269381,27.80713342,9.6,1.953999996,97.41,0.0,10547958.0,2.546,38672.70594
Belgium,BEL,Europe,2007-01-01,100.0,45.14200873,1.304063414,1.320561403,0.88752394,27.70805812,9.5,1.855999947,98.07,0.0,10625700.0,2.495,44262.896
Belgium,BEL,Europe,2008-01-01,100.0,45.08916938,1.25536676,1.163738105,0.712338067,27.87318362,9.8,1.552999973,93.13,0.0,10709973.0,2.445,48106.89292
Belgium,BEL,Europe,2009-01-01,100.0,45.03302429,1.270511788,1.244976657,0.645274319,27.74108322,9.6,1.486999989,95.58,0.0,10796493.0,2.397,44583.54481
Belgium,BEL,Europe,2010-01-01,100.0,44.7721252,1.423112954,1.280378691,0.765104157,27.54293263,9.7,1.351999998,100.32,0.0,10895586.0,2.349,44141.87814
Belgium,BEL,Europe,2011-01-01,100.0,44.11162322,1.446846079,1.261664018,0.64803422,27.24570674,9.4,1.300999999,104.23,0.0,11038264.0,2.302,47348.52502
Belgium,BEL,Europe,2012-01-01,100.0,43.98943197,1.438379327,1.276109755,0.781226735,26.51915456,9.8,1.172000051,102.91,0.0,11106932.0,2.256,44673.11588
Belgium,BEL,Europe,2013-01-01,100.0,44.13804491,1.42134644,1.227515681,0.681174913,26.94848085,9.8,1.360000014,105.36,0.0,11159407.0,2.211,46744.66254
Belgium,BEL,Europe,2014-01-01,100.0,43.96631601,1.385922363,1.265823975,0.637835968,26.98150594,9.3,1.218000054,79.32,0.0,11209057.0,2.167,47700.54036
Belgium,BEL,Europe,2015-01-01,100.0,43.85733157,1.334873389,1.20718707,0.68641478,27.39431968,9.8,1.177000046,82.02,0.0,11274196.0,2.124,40991.80814
Belgium,BEL,Europe,2016-01-01,100.0,44.61030544,1.308116985,1.217414742,0.6306843,28.05151996,9.5,1.251000047,81.32,0.0,11331422.0,2.081,41998.33575
Belize,BLZ,North America,1990-01-01,84.06983136999999,5.523893029,3.917533897,0.352361103,17.25413934,2.279701885,5.408,21.8208929475,52.14,0.0,187552.0,52.535,2197.185023
Belize,BLZ,North America,1991-01-01,67.0,5.699254713,1.5348113623214286,0.8999853290357142,15.86486576,2.367382727,5.473,24.13100052,52.71,0.0,191128.0,52.729,2326.821554
Belize,BLZ,North America,1992-01-01,70.3068161,5.962297238,3.364157273,1.024084957,15.40332445,2.455063569,5.571,24.04100037,57.97,0.0,194324.0,52.941,2666.8816
Belize,BLZ,North America,1993-01-01,71.4197998,6.269180184,2.695458501,0.539914795,14.55972114,2.630425252,5.692,23.93799973,56.25,0.0,197622.0,53.152,2832.975327
Belize,BLZ,North America,1994-01-01,72.53398132,6.269180184,3.354451841,0.348157307,14.58883556,2.630425252,5.82,23.11199951,55.8,0.0,201680.0,53.363,2880.125446
Belize,BLZ,North America,1995-01-01,73.64995575,6.400701447,1.464517221,0.253786231,15.43376306,2.718106094,5.936,27.14999962,55.61,0.0,206963.0,53.575,2996.382928
Belize,BLZ,North America,1996-01-01,74.76833344,6.444541868,1.009631136,0.274552455,15.29609884,2.761946515,6.017,28.68000031,58.25,0.0,213664.0,53.786,3001.83372
Belize,BLZ,North America,1997-01-01,75.88969421,6.488382288,1.668300728,0.270772317,14.93607774,2.805786936,6.05,29.90999985,60.48,0.0,221580.0,53.997,2952.948596
Belize,BLZ,North America,1998-01-01,77.0138092,6.488382288,1.989174358,0.396097672,14.27776894,2.805786936,6.029,25.02000046,58.64,0.000268,230244.0,54.207,2992.444754
Belize,BLZ,North America,1999-01-01,78.13704681,6.57606313,0.038768428,4.293703692,15.06477775,2.805786936,5.953,27.47299957,63.51,0.0,238988.0,54.418,3065.979673
Belize,BLZ,North America,2000-01-01,79.0,6.532222709,1.400411924,0.596947783,14.64968451,2.805786936,5.826,25.95100021,64.46,9.42e-05,247315.0,54.602,3364.332936
Belize,BLZ,North America,2001-01-01,80.36300659,6.532222709,0.812870639,0.800364456,13.15528301,2.849627356,5.66,24.61000061,76.98,2.14e-05,255063.0,54.619,3404.453017
Belize,BLZ,North America,2002-01-01,81.45680237,6.663743972,0.918686037,0.495255687,12.78867629,3.068829461,5.476,23.30900002,98.8,0.000166,262378.0,54.636,3525.638583
Belize,BLZ,North America,2003-01-01,82.53183746,6.663743972,1.210286527,0.428251867,14.5960244,3.068829461,5.293,22.00099945,100.75,0.000287,269425.0,54.653,3650.366521
